,Ticker,Nazwa2,sektor,rok,gielda,ta,txt,pi,str,xrd,ni,ppent,intant,dlc,dltt,capex,revenue,cce,adv,etr,diff,roa,lev,intan,rd,ppe,sale,cash_holdings,adv_expenditure,capex2,cfc,dta,capex2_scaled,y_v2x_polyarchy,y_e_p_polity,y_BR_Democracy,WB_GDPgrowth,WB_GDPpc,WB_Inflation,rr_per_country,rr_per_sector
10,11B PW Equity,11 bit studios SA,communication,2015,1,32.81800079345703,3.114799976348877,14.68029975891113,0.1899999976158142,0.0,11.56560039520264,0.4379999935626984,6.388100147247314,0.0,0.0,2.890700101852417,23.17009925842285,22.97139930725098,0.0,0.17809012509837113,-0.022175504758253695,0.35241636039903107,0.0,0.194652324724208,0.0,0.013346333809889574,0.5341619995499952,0.6999633966682949,0.0,6.599772019034566,1,0,0.006125078531210053,0.866,10,1,3.839071339,12572.30788,-0.874125874,-0.09944128101671393,-0.007266015833697623
12,1AT PW Equity,Atal SA/Poland,consumer discretionary,2005,1,1105.635009765625,13.38499927520752,100.2316665649414,0.1899999976158142,0.0,84.26067352294922,6.867833614349365,63.09183120727539,145.0311737060547,154.7078247070312,0.9820000529289246,430.7353210449219,123.2056655883789,0.0,0.13354062377617162,0.056459373839642585,0.07621020750854388,0.271101218544649,0.05706388695185199,0.0,0.006211664386247342,0.32900286707186993,0.11143430200758234,0.0,0.1429854169555265,0,0,0.00013270108499877052,0.877,10,1,3.493667637,8021.003655,2.183798724,0.33486814723714753,-0.07353890283255644
13,1AT PW Equity,Atal SA/Poland,consumer discretionary,2006,1,1105.635009765625,13.38499927520752,100.2316665649414,0.1899999976158142,0.0,84.26067352294922,6.867833614349365,63.09183120727539,145.0311737060547,154.7078247070312,0.9820000529289246,430.7353210449219,123.2056655883789,0.0,0.13354062377617162,0.056459373839642585,0.07621020750854388,0.271101218544649,0.05706388695185199,0.0,0.006211664386247342,0.32900286707186993,0.11143430200758234,0.0,0.1429854169555265,0,0,0.00013270108499877052,0.884,10,1,6.179641346,9038.730847,1.284693944,0.4213960255340266,0.17233639072719545
14,1AT PW Equity,Atal SA/Poland,consumer discretionary,2007,1,1105.635009765625,13.38499927520752,100.2316665649414,0.1899999976158142,0.0,84.26067352294922,6.867833614349365,63.09183120727539,145.0311737060547,154.7078247070312,0.9820000529289246,430.7353210449219,123.2056655883789,0.0,0.13354062377617162,0.056459373839642585,0.07621020750854388,0.271101218544649,0.05706388695185199,0.0,0.006211664386247342,0.32900286707186993,0.11143430200758234,0.0,0.1429854169555265,0,0,0.00013270108499877052,0.887,10,1,7.034828301,11255.4367,2.458743124,0.10422015945646702,-0.14321085470931977
15,1AT PW Equity,Atal SA/Poland,consumer discretionary,2008,1,1105.635009765625,13.38499927520752,100.2316665649414,0.1899999976158142,0.0,84.26067352294922,6.867833614349365,63.09183120727539,145.0311737060547,154.7078247070312,0.9820000529289246,430.7353210449219,123.2056655883789,0.0,0.13354062377617162,0.056459373839642585,0.07621020750854388,0.271101218544649,0.05706388695185199,0.0,0.006211664386247342,0.32900286707186993,0.11143430200758234,0.0,0.1429854169555265,0,0,0.00013270108499877052,0.869,10,1,4.249608503,14001.44688,4.164971935,-0.5111781338360037,-0.34724309328401337
16,1AT PW Equity,Atal SA/Poland,consumer discretionary,2009,1,1105.635009765625,13.38499927520752,100.2316665649414,0.1899999976158142,0.0,84.26067352294922,6.867833614349365,63.09183120727539,145.0311737060547,154.7078247070312,0.9820000529289246,430.7353210449219,123.2056655883789,0.0,0.13354062377617162,0.056459373839642585,0.07621020750854388,0.271101218544649,0.05706388695185199,0.0,0.006211664386247342,0.32900286707186993,0.11143430200758234,0.0,0.1429854169555265,0,0,0.00013270108499877052,0.878,10,1,2.820259759,11527.59323,3.795392425,0.42971560151316873,0.3876623376623376
17,1AT PW Equity,Atal SA/Poland,consumer discretionary,2010,1,1105.635009765625,13.38499927520752,100.2316665649414,0.1899999976158142,0.0,84.26067352294922,6.867833614349365,63.09183120727539,145.0311737060547,154.7078247070312,0.9820000529289246,430.7353210449219,123.2056655883789,0.0,0.13354062377617162,0.056459373839642585,0.07621020750854388,0.271101218544649,0.05706388695185199,0.0,0.006211664386247342,0.32900286707186993,0.11143430200758234,0.0,0.1429854169555265,0,0,0.00013270108499877052,0.888,10,1,3.606928261,12599.53358,2.580693703,0.18263252656507992,0.2572960095294819
18,1AT PW Equity,Atal SA/Poland,consumer discretionary,2011,1,1105.635009765625,13.38499927520752,100.2316665649414,0.1899999976158142,0.0,84.26067352294922,6.867833614349365,63.09183120727539,145.0311737060547,154.7078247070312,0.9820000529289246,430.7353210449219,123.2056655883789,0.0,0.19865652289629906,0.056459373839642585,0.07621020750854388,0.271101218544649,0.05706388695185199,0.0,0.006211664386247342,0.32900286707186993,0.11143430200758234,0.0,0.1429854169555265,0,0,0.00013270108499877052,0.892,10,1,5.0172352,13893.50926,4.239401496,-0.21099403304824937,0.04415795350725819
19,1AT PW Equity,Atal SA/Poland,consumer discretionary,2012,1,572.64501953125,7.422999858856201,37.36600112915039,0.1899999976158142,0.0,29.79199981689453,5.717000007629395,63.0629997253418,83.98999786376953,119.5609970092773,0.7739999890327454,173.8739929199219,5.619999885559082,0.0,0.0927639363652005,-0.008656525280484856,0.05202524915222587,0.3554575486217754,0.11012581542569475,0.0,0.009983497302236488,0.2651550728682459,0.00981410768255602,0.0,0.13538568969736478,0,0,0.00012564797374920534,0.922,10,1,1.607906645,13145.53926,3.560371517,0.25834518264735457,0.21867911076544178
20,1AT PW Equity,Atal SA/Poland,consumer discretionary,2013,1,761.0159912109375,3.519000053405762,37.93500137329102,0.1899999976158142,0.0,33.25,5.942999839782715,63.14099884033203,95.36699676513672,96.83799743652344,0.6340000033378601,234.3000030517578,76.79399871826172,0.0,0.167763063948341,0.09723606125061371,0.043691591745782125,0.2525636733281009,0.08296934567677262,0.0,0.007809296924662706,0.2684058978549157,0.10090983580524532,0.0,0.1066801313191757,0,0,9.900708390611e-05,0.872,10,1,1.391892321,13781.06261,0.991982606,0.0692768509487377,0.3970956434651978
21,1AT PW Equity,Atal SA/Poland,consumer discretionary,2014,1,786.8679809570312,27.51700019836426,164.0229949951172,0.1899999976158142,0.0,134.5970001220703,6.729000091552734,63.10400009155273,87.6969985961914,86.77799987792969,1.184000015258789,576.7559814453125,73.86399841308594,0.0,0.0,0.022236933667473202,0.17105410739723606,0.22173350891964774,0.08019642636214812,0.0,0.00855162524642134,0.5498406283974363,0.09387089092537297,0.0,0.17595482228409035,0,0,0.0001632991414441035,0.886,10,1,3.318447537,14347.91458,0.053821313,-0.00492235209235761,0.08184428242227351
22,1AT PW Equity,Atal SA/Poland,consumer discretionary,2015,1,1209.991943359375,-10.76099967956543,36.5989990234375,0.1899999976158142,0.0,47.29100036621094,7.946000099182129,63.07300186157227,65.66899871826172,171.5579986572266,1.029999971389771,226.8470001220703,129.6479949951172,0.0,0.1459515977068787,0.4840244236028264,0.03908373161139737,0.1960566751517869,0.05212679489952538,0.0,0.0065669859562214605,0.17183182130883262,0.10714781673270278,0.0,0.1296249633190651,1,0,0.00012030159187993277,0.866,10,1,3.839071339,12572.30788,-0.874125874,-0.09944128101671393,0.083124040742291
24,4FM PW Equity,4Fun Media SA,communication,2005,1,35.20547866821289,0.7230909466743469,4.328936100006104,0.1899999976158142,0.0,3.544118404388428,2.223290920257568,17.05275344848633,0.4204545319080353,0.4288454949855804,3.171536207199097,25.32547187805176,2.640654563903809,0.0,0.16703664132933893,0.02296335628647528,0.10066951333879806,0.024124086904134347,0.4843778324730833,0.0,0.06315184466629571,0.541953099025727,0.07500692118945856,0.0,1.4265052667204143,0,0,0.0013239028194682128,0.877,10,1,3.493667637,8021.003655,2.183798724,0.33486814723714753,0.030010231698461853
25,4FM PW Equity,4Fun Media SA,communication,2006,1,35.20547866821289,0.7230909466743469,4.328936100006104,0.1899999976158142,0.0,3.544118404388428,2.223290920257568,17.05275344848633,0.4204545319080353,0.4288454949855804,3.171536207199097,25.32547187805176,2.640654563903809,0.0,0.0,0.02296335628647528,0.10066951333879806,0.024124086904134347,0.4843778324730833,0.0,0.06315184466629571,0.541953099025727,0.07500692118945856,0.0,1.4265052667204143,0,0,0.0013239028194682128,0.884,10,1,6.179641346,9038.730847,1.284693944,0.4213960255340266,0.13619431382130753
26,4FM PW Equity,4Fun Media SA,communication,2007,1,17.26849937438965,-0.4970000088214874,1.687299966812134,0.1899999976158142,0.0,1.988100051879883,1.12720000743866,9.434900283813477,0.02979999966919422,0.7145000100135803,1.134600043296814,15.97159957885742,0.2827999889850616,0.0,0.24707080482865412,0.48455343719211214,0.11512870972612535,0.04310160330356335,0.5463648044488493,0.0,0.06527492534240548,0.6548729505769919,0.016376639501430743,0.0,1.0065649714419087,0,0,0.0009341670407804135,0.887,10,1,7.034828301,11255.4367,2.458743124,0.10422015945646702,0.035492902124778694
27,4FM PW Equity,4Fun Media SA,communication,2008,1,18.60790061950684,0.5820000171661377,2.355600118637085,0.1899999976158142,0.0,1.481199979782104,0.7936000227928162,10.2681999206543,0.0,0.1829999983310699,1.84280002117157,17.72760009765625,0.9927999973297119,0.0,0.1860411755110709,-0.057070807212839914,0.07960059600863023,0.009834532227629658,0.5518193659036447,0.0,0.042648552301535705,0.6692089895259624,0.053353681193296476,0.0,2.322076572889246,0,0,0.0021550594965112605,0.869,10,1,4.249608503,14001.44688,4.164971935,-0.5111781338360037,-0.38469451010579236
28,4FM PW Equity,4Fun Media SA,communication,2009,1,18.42270088195801,0.4862000048160553,2.613399982452393,0.1899999976158142,0.0,2.12719988822937,0.8012999892234802,2.09850001335144,2.536600112915039,0.9926000237464905,0.9312000274658203,10.41139984130859,0.03620000183582306,0.0,0.16703964552849296,0.003958822104743298,0.1154662338524212,0.19156800945065539,0.11390838003598992,0.0,0.04349525047156473,0.44797509183193673,0.0019649671385195736,0.0,1.1621116186064384,0,0,0.0010785258802071935,0.878,10,1,2.820259759,11527.59323,3.795392425,0.42971560151316873,0.23489739642742433
